id,income
10354,55000
10355,45000
10356,33000
10357,27000
10358,44000
10359,12000
10360,165000
10361,23000
10362,32000
10363,17000
10364,101000
10365,60000
10366,249000
10367,12000
10368,19000
10369,33000
10370,145000
10371,76000
10372,12000
10373,19000
10374,27000
10375,19000
10376,116000
10377,90000
10378,23000
10379,391000
10380,15000
10381,23000
10382,193000
10383,17000
10384,19000
10385,103000
10386,42000
10387,42000
10388,23000
10389,40000
10390,28000
10391,27000
10392,38000
10393,29000
10394,14000
10395,51000
10396,35000
10397,25000
10398,271000
10399,32000
10400,12000
10401,10000
10402,22000
10403,13000
10404,42000
10405,239000
10406,25000
10407,46000
10408,45000
10409,16000
10410,32000
10411,28000
10412,22000
10413,22000
10414,93000
10415,24000
10416,11000
10417,59000
10418,25000
10419,53000
10420,31000
10421,24000
10422,53000
10423,25000
10424,40000
10425,41000
10426,24000
10427,79000
10428,33000
10429,13000
10430,13000
10431,13000
10432,156000
10433,85000
10434,29000
10435,16000
10436,15000
10437,125000
10438,53000
10439,78000
10440,64000
10441,22000
10442,26000
10443,24000
10444,22000
10445,47000
10446,66000
10447,29000
10448,25000
10449,87000
10450,18000
10451,16000
10452,25000
10453,33000
10454,30000
10455,179000
10456,10000
10457,178000
10458,24000
10459,115000
10460,108000
10461,39000
10462,10000
10463,43000
10464,15000
10465,24000
10466,42000
10467,33000
10468,19000
10469,15000
10470,21000
10471,18000
10472,36000
10473,18000
10474,21000
10475,27000
10476,56000
10477,35000
10478,27000
10479,40000
10480,79000
10481,18000
10482,21000
10483,16000
10484,25000
10485,22000
10486,11000
10487,33000
10488,51000
10489,50000
10490,22000
10491,145000
10492,20000
10493,20000
10494,120000
10495,155000
10496,21000
10497,101000
10498,15000
10499,119000
10500,53000
10501,21000
10502,43000
10503,15000
10504,39000
10505,50000
10506,40000
10507,72000
10508,16000
10509,26000
10510,62000
10511,35000
10512,33000
10513,25000
10514,43000
10515,18000
10516,28000
10517,13000
10518,20000
10519,46000
10520,42000
10521,19000
10522,216000
10523,22000
10524,62000
10525,41000
10526,24000
10527,16000
10528,15000
10529,70000
10530,91000
10531,28000
10532,234000
10533,40000
10534,43000
10535,46000
10536,399000
10537,30000
10538,36000
10539,15000
10540,89000
10541,67000
10542,21000
10543,79000
10544,33000
10545,25000
10546,63000
10547,29000
10548,27000
10549,40000
10550,16000
10551,21000
10552,45000
10553,43000
10554,27000
10555,35000
10556,71000
10557,12000
10558,31000
10559,23000
10560,18000
10561,17000
10562,17000
10563,80000
10564,37000
10565,35000
10566,34000
10567,23000
10568,24000
10569,30000
10570,18000
10571,19000
10572,23000
10573,41000
10574,24000
10575,21000
10576,34000
10577,50000
10578,134000
10579,33000
10580,49000
10581,120000
10582,31000
10583,59000
10584,21000
10585,31000
10586,62000
10587,214000
10588,15000
10589,38000
10590,26000
10591,50000
10592,31000
10593,36000
10594,15000
10595,268000
10596,13000
10597,85000
10598,27000
10599,22000
10600,40000
10601,264000
10602,122000
10603,26000
10604,28000
10605,49000
10606,31000
10607,52000
10608,208000
10609,32000
10610,25000
10611,65000
10612,17000
10613,61000
10614,16000
10615,62000
10616,31000
10617,46000
10618,30000
10619,163000
10620,27000
10621,37000
10622,24000
10623,78000
10624,32000
10625,36000
10626,30000
10627,43000
10628,31000
10629,14000
10630,11000
10631,50000
10632,13000
10633,84000
10634,70000
10635,98000
10636,47000
10637,18000
10638,228000
10639,29000
10640,273000
10641,86000
10642,77000
10643,23000
10644,22000
10645,48000
10646,86000
10647,12000
10648,41000
10649,49000
10650,20000
10651,54000
10652,29000
10653,20000
10654,30000
10655,52000
10656,97000
10657,226000
10658,172000
10659,23000
10660,22000
10661,26000
10662,31000
10663,57000
10664,22000
10665,19000
10666,43000
10667,31000
10668,76000
10669,49000
10670,24000
10671,83000
10672,19000
10673,45000
10674,24000
10675,106000
10676,39000
10677,17000
10678,50000
10679,25000
10680,114000
10681,23000
10682,17000
10683,193000
10684,75000
10685,16000
10686,15000
10687,45000
10688,53000
10689,26000
10690,60000
10691,17000
10692,12000
10693,39000
10694,50000
10695,15000
10696,10000
10697,32000
10698,43000
10699,234000
10700,17000
10701,31000
10702,29000
10703,32000
10704,18000
10705,50000
10706,111000
10707,44000
10708,10000
10709,11000
10710,38000
10711,77000
10712,64000
10713,15000
10714,34000
10715,23000
10716,18000
10717,67000
10718,51000
10719,24000
10720,47000
10721,17000
10722,41000
10723,98000
10724,66000
10725,39000
10726,17000
10727,406000
10728,29000
10729,40000
10730,25000
10731,49000
10732,21000
10733,92000
10734,23000
10735,10000
10736,33000
10737,20000
10738,22000
10739,17000
10740,19000
10741,12000
10742,41000
10743,35000
10744,38000
10745,22000
10746,70000
10747,26000
10748,23000
10749,118000
10750,20000
10751,53000
10752,20000
10753,24000
10754,32000
10755,88000
10756,59000
10757,24000
10758,17000
10759,67000
10760,32000
10761,38000
10762,25000
10763,29000
10764,19000
10765,42000
10766,32000
10767,68000
10768,393000
10769,21000
10770,18000
10771,11000
10772,32000
10773,11000
10774,79000
10775,19000
10776,96000
10777,63000
10778,63000
10779,26000
10780,42000
10781,28000
10782,47000
10783,29000
10784,20000
10785,18000
10786,36000
10787,23000
10788,26000
10789,45000
10790,52000
10791,171000
10792,24000
10793,27000
10794,14000
10795,381000
10796,22000
10797,29000
10798,21000
10799,64000
10800,18000
10801,29000
10802,21000
10803,23000
10804,64000
10805,44000
10806,18000
10807,36000
10808,50000
10809,19000
10810,21000
10811,80000
10812,55000
10813,13000
10814,27000
10815,24000
10816,12000
10817,54000
10818,19000
10819,25000
10820,27000
10821,19000
10822,42000
10823,19000
10824,78000
10825,22000
10826,56000
10827,42000
10828,37000
10829,16000
10830,28000
10831,47000
10832,17000
10833,28000
10834,17000
10835,20000
10836,51000
10837,134000
10838,33000
10839,27000
10840,64000
10841,36000
10842,15000
10843,35000
10844,43000
10845,16000
10846,95000
10847,17000
10848,24000
10849,99000
10850,11000
10851,35000
10852,10000
10853,25000
10854,122000
10855,32000
10856,48000
10857,39000
10858,35000
10859,49000
10860,22000
10861,30000
10862,20000
10863,20000
10864,23000
10865,25000
10866,16000
10867,24000
10868,35000
10869,17000
10870,57000
10871,27000
10872,27000
10873,11000
10874,17000
10875,19000
10876,17000
10877,180000
10878,15000
10879,72000
10880,50000
10881,21000
10882,64000
10883,52000
10884,12000
10885,400000
10886,104000
10887,56000
10888,36000
10889,18000
10890,41000
10891,23000
10892,21000
10893,40000
10894,13000
10895,14000
10896,35000
10897,19000
10898,20000
10899,19000
10900,67000
10901,34000
10902,57000
10903,66000
10904,22000
10905,41000
10906,54000
10907,26000
10908,23000
10909,43000
10910,31000
10911,84000
10912,25000
10913,32000
10914,27000
10915,10000
10916,25000
10917,27000
10918,38000
10919,46000
10920,31000
10921,19000
10922,34000
10923,40000
10924,23000
10925,24000
10926,28000
10927,27000
10928,223000
10929,17000
10930,20000
10931,55000
10932,162000
10933,18000
10934,110000
10935,36000
10936,32000
10937,24000
10938,24000
10939,26000
10940,44000
10941,20000
10942,58000
10943,41000
10944,48000
10945,21000
10946,96000
10947,38000
10948,31000
10949,17000
10950,61000
10951,33000
10952,19000
10953,200000
10954,34000
10955,29000
10956,11000
10957,36000
10958,82000
10959,116000
10960,20000
10961,28000
10962,25000
10963,20000
10964,88000
10965,97000
10966,36000
10967,41000
10968,56000
10969,24000
10970,36000
10971,181000
10972,35000
10973,17000
10974,30000
10975,58000
10976,11000
10977,16000
10978,28000
10979,18000
10980,29000
10981,29000
10982,19000
10983,134000
10984,19000
10985,23000
10986,21000
10987,15000
10988,29000
10989,49000
10990,17000
10991,25000
10992,14000
10993,18000
10994,17000
10995,32000
10996,26000
10997,37000
10998,15000
10999,39000
11000,12000
11001,208000
11002,14000
11003,19000
11004,52000
11005,30000
11006,34000
11007,40000
11008,43000
11009,25000
11010,20000
11011,51000
11012,22000
11013,35000
11014,21000
11015,66000
11016,50000
11017,43000
11018,87000
11019,31000
11020,73000
11021,24000
11022,18000
11023,52000
11024,36000
11025,20000
11026,14000
11027,30000
11028,32000
11029,40000
11030,36000
11031,40000
11032,24000
11033,22000
11034,17000
11035,60000
11036,24000
11037,55000
11038,17000
11039,111000
11040,25000
11041,43000
11042,15000
11043,21000
11044,31000
11045,40000
11046,22000
11047,25000
11048,68000
11049,33000
11050,38000
11051,51000
11052,50000
11053,204000
11054,38000
11055,68000
11056,54000
11057,169000
11058,42000
11059,29000
11060,198000
11061,14000
11062,22000
11063,68000
11064,13000
11065,26000
11066,17000
11067,12000
11068,66000
11069,25000
11070,11000
11071,19000
11072,41000
11073,20000
11074,46000
11075,24000
11076,27000
11077,100000
11078,38000
11079,58000
11080,25000
11081,16000
11082,30000
11083,60000
11084,23000
11085,34000
11086,16000
11087,17000
11088,41000
11089,49000
11090,104000
11091,31000
11092,26000
11093,32000
11094,11000
11095,12000
11096,27000
11097,100000
11098,46000
11099,36000
11100,25000
11101,134000
11102,18000
11103,36000
11104,43000
11105,296000
11106,199000
11107,22000
11108,15000
11109,52000
11110,464000
11111,37000
11112,24000
11113,20000
11114,14000
11115,27000
11116,23000
11117,30000
11118,14000
11119,38000
11120,41000
11121,30000
11122,11000
11123,77000
11124,26000
11125,120000
11126,128000
11127,26000
11128,37000
11129,100000
11130,48000
11131,43000
11132,92000
11133,26000
11134,45000
11135,26000
11136,29000
11137,73000
11138,56000
11139,19000
11140,23000
11141,50000
11142,119000
11143,47000
11144,105000
11145,15000
11146,32000
11147,28000
11148,32000
11149,29000
11150,43000
11151,30000
11152,37000
11153,33000
11154,22000
11155,123000
11156,21000
11157,44000
11158,86000
11159,19000
11160,21000
11161,24000
11162,78000
11163,50000
11164,33000
11165,26000
11166,64000
11167,34000
11168,52000
11169,40000
11170,53000
11171,138000
11172,22000
11173,23000
11174,19000
11175,24000
11176,21000
11177,31000
11178,54000
11179,17000
11180,22000
11181,51000
11182,20000
11183,18000
11184,90000
11185,317000
11186,20000
11187,37000
11188,290000
11189,40000
11190,22000
11191,27000
11192,28000
11193,45000
11194,47000
11195,28000
11196,19000
11197,24000
11198,16000
11199,16000
11200,30000
11201,24000
11202,18000
11203,24000
11204,23000
11205,110000
11206,76000
11207,27000
11208,23000
11209,175000
11210,26000
11211,23000
11212,30000
11213,73000
11214,29000
11215,32000
11216,30000
11217,80000
11218,16000
11219,21000
11220,21000
11221,17000
11222,40000
11223,12000
11224,18000
11225,111000
11226,23000
11227,27000
11228,17000
11229,13000
11230,10000
11231,95000
11232,20000
11233,28000
11234,213000
11235,27000
11236,12000
11237,40000
11238,26000
11239,68000
11240,20000
11241,21000
11242,38000
11243,38000
11244,150000
11245,14000
11246,32000
11247,68000
11248,22000
11249,17000
11250,61000
11251,26000
11252,17000
11253,99000
11254,192000
11255,59000
11256,31000
11257,59000
11258,23000
11259,15000
11260,40000
11261,21000
11262,25000
11263,42000
11264,82000
11265,30000
11266,27000
11267,19000
11268,133000
11269,49000
11270,27000
11271,84000
11272,73000
11273,16000
11274,17000
11275,13000
11276,15000
11277,24000
11278,50000
11279,24000
11280,66000
11281,17000
11282,109000
11283,21000
11284,14000
11285,23000
11286,81000
11287,24000
11288,43000
11289,39000
11290,48000
11291,15000
11292,30000
11293,16000
11294,98000
11295,21000
11296,230000
11297,25000
11298,54000
11299,24000
11300,33000
11301,70000
11302,28000
11303,59000
11304,26000
11305,48000
11306,17000
11307,32000
11308,24000
11309,90000
11310,21000
11311,48000
11312,37000
11313,16000
11314,36000
11315,28000
11316,50000
11317,19000
11318,20000
11319,19000
11320,13000
11321,18000
11322,25000
11323,28000
11324,104000
11325,15000
11326,30000
11327,24000
11328,37000
11329,16000
11330,16000
11331,310000
11332,22000
11333,35000
11334,19000
11335,18000
11336,17000
11337,34000
11338,52000
11339,38000
11340,74000
11341,20000
11342,107000
11343,24000
11344,37000
11345,200000
11346,30000
11347,16000
11348,20000
11349,27000
11350,13000
11351,12000
11352,46000
11353,19000
11354,116000
11355,99000
11356,18000
11357,29000
11358,99000
11359,26000
11360,18000
11361,48000
11362,177000
11363,31000
11364,169000
11365,47000
11366,50000
11367,20000
11368,18000
11369,57000
11370,67000
11371,33000
11372,73000
11373,76000
11374,16000
11375,15000
11376,231000
11377,35000
11378,113000
11379,34000
11380,37000
11381,19000
11382,11000
11383,20000
11384,49000
11385,21000
11386,33000
11387,102000
11388,28000
11389,17000
11390,83000
11391,10000
11392,17000
11393,27000
11394,26000
11395,123000
11396,30000
11397,133000
11398,51000
11399,24000
11400,63000
11401,35000
11402,13000
11403,48000
11404,91000
11405,59000
11406,26000
11407,23000
11408,16000
11409,24000
11410,28000
11411,28000
11412,36000
11413,41000
11414,18000
11415,62000
11416,20000
11417,12000
11418,25000
11419,12000
11420,16000
11421,64000
11422,19000
11423,112000
11424,37000
11425,41000
11426,65000
11427,25000
11428,16000
11429,11000
11430,77000
11431,127000
11432,20000
11433,21000
11434,15000
11435,31000
11436,41000
11437,11000
11438,73000
11439,189000
11440,35000
11441,14000
11442,110000
11443,13000
11444,22000
11445,161000
11446,14000
11447,18000
11448,25000
11449,28000
11450,44000
11451,19000
11452,29000
11453,63000
11454,27000
11455,106000
11456,29000
11457,19000
11458,267000
11459,35000
11460,23000
11461,40000
11462,292000
11463,67000
11464,56000
11465,17000
11466,11000
11467,27000
11468,185000
11469,67000
11470,77000
11471,30000
11472,23000
11473,39000
11474,16000
11475,40000
11476,80000
11477,12000
11478,48000
11479,16000
11480,25000
11481,47000
11482,93000
11483,49000
11484,137000
11485,14000
11486,87000
11487,139000
11488,44000
11489,47000
11490,24000
11491,52000
11492,24000
11493,33000
11494,29000
11495,43000
11496,93000
11497,19000
11498,39000
11499,49000
11500,56000
11501,69000
11502,43000
11503,10000
11504,47000
11505,45000
11506,22000
11507,18000
11508,14000
11509,33000
11510,24000
11511,39000
11512,59000
11513,22000
11514,55000
11515,30000
11516,111000
11517,25000
11518,71000
11519,44000
11520,312000
11521,33000
11522,18000
11523,33000
11524,50000
11525,28000
11526,20000
11527,130000
11528,26000
11529,72000
11530,26000
11531,63000
11532,22000
11533,333000
11534,21000
11535,20000
11536,15000
11537,13000
11538,59000
11539,28000
11540,93000
11541,132000
11542,23000
11543,17000
11544,23000
11545,54000
11546,72000
11547,13000
11548,84000
11549,18000
11550,19000
11551,19000
11552,47000
11553,24000
11554,19000
11555,62000
11556,25000
11557,39000
11558,86000
11559,16000
11560,56000
11561,26000
11562,70000
11563,10000
11564,106000
11565,39000
11566,119000
11567,18000
11568,39000
11569,20000
11570,31000
11571,16000
11572,34000
11573,19000
11574,35000
11575,31000
11576,48000
11577,85000
11578,26000
11579,35000
11580,24000
11581,17000
11582,42000
11583,40000
11584,64000
11585,62000
11586,65000
11587,36000
11588,25000
11589,23000
11590,26000
11591,50000
11592,28000
11593,32000
11594,235000
11595,12000
11596,38000
11597,100000
11598,16000
11599,17000
11600,16000
11601,24000
11602,22000
11603,97000
11604,53000
11605,25000
11606,41000
11607,60000
11608,54000
11609,64000
11610,15000
11611,29000
11612,77000
11613,28000
11614,26000
11615,38000
11616,46000
11617,49000
11618,21000
11619,79000
11620,88000
11621,217000
11622,33000
11623,17000
11624,18000
11625,36000
11626,59000
11627,35000
11628,48000
11629,31000
11630,27000
11631,17000
11632,65000
11633,21000
11634,30000
11635,22000
11636,16000
11637,18000
11638,85000
11639,62000
11640,15000
11641,15000
11642,38000
11643,154000
11644,10000
11645,63000
11646,31000
11647,39000
11648,19000
11649,60000
11650,27000
11651,18000
11652,52000
11653,23000
11654,13000
11655,39000
11656,17000
11657,26000
11658,51000
11659,14000
11660,63000
11661,27000
11662,14000
11663,19000
11664,22000
11665,41000
11666,20000
11667,22000
11668,103000
11669,34000
11670,43000
11671,38000
11672,136000
11673,43000
11674,24000
11675,20000
11676,36000
11677,122000
11678,21000
11679,41000
11680,15000
11681,63000
11682,277000
11683,116000
11684,90000
11685,31000
11686,41000
11687,43000
11688,26000
11689,25000
11690,55000
11691,44000
11692,54000
11693,70000
11694,85000
11695,23000
11696,23000
11697,22000
11698,31000
11699,39000
11700,13000
11701,17000
11702,17000
11703,97000
11704,26000
11705,16000
11706,21000
11707,302000
11708,27000
11709,17000
11710,33000
11711,20000
11712,67000
11713,14000
11714,23000
11715,20000
11716,39000
11717,112000
11718,29000
11719,14000
11720,38000
11721,34000
11722,26000
11723,28000
11724,30000
11725,10000
11726,20000
11727,21000
11728,35000
11729,83000
11730,70000
11731,31000
11732,29000
11733,56000
11734,21000
11735,40000
11736,54000
11737,19000
11738,303000
11739,78000
11740,35000
11741,28000
11742,19000
11743,16000
11744,43000
11745,30000
11746,18000
11747,16000
11748,38000
11749,30000
11750,33000
11751,25000
11752,25000
11753,20000
11754,33000
11755,29000
11756,56000
11757,35000
11758,91000
11759,20000
11760,16000
11761,115000
11762,111000
11763,68000
11764,57000
11765,29000
11766,22000
11767,29000
11768,70000
11769,33000
11770,112000
11771,15000
11772,83000
11773,29000
11774,38000
11775,34000
11776,18000
11777,101000
11778,70000
11779,29000
11780,265000
11781,25000
11782,30000
11783,63000
11784,64000
11785,108000
11786,58000
11787,33000
11788,36000
11789,39000
11790,18000
11791,33000
11792,22000
11793,18000
11794,16000
11795,53000
11796,19000
11797,25000
11798,37000
11799,58000
11800,65000
11801,34000
11802,54000
11803,31000
11804,28000
11805,12000
11806,25000
11807,23000
11808,41000
11809,35000
11810,28000
11811,78000
11812,84000
11813,10000
11814,20000
11815,14000
11816,17000
11817,21000
11818,17000
11819,167000
11820,42000
11821,22000
11822,48000
11823,22000
11824,36000
11825,36000
11826,21000
11827,183000
11828,49000
11829,59000
11830,12000
11831,210000
11832,20000
11833,314000
11834,28000
11835,58000
11836,17000
11837,114000
11838,112000
11839,28000
11840,62000
11841,33000
11842,28000
11843,35000
11844,17000
11845,19000
11846,16000
11847,22000
11848,63000
11849,30000
11850,65000
11851,103000
11852,25000
11853,52000
11854,30000
11855,16000
11856,83000
11857,72000
11858,17000
11859,21000
11860,36000
11861,46000
11862,102000
11863,27000
11864,41000
11865,14000
11866,80000
11867,23000
11868,21000
11869,10000
11870,27000
11871,19000
11872,101000
11873,74000
11874,30000
11875,31000
11876,22000
11877,54000
11878,27000
11879,32000
11880,35000
11881,31000
11882,90000
11883,22000
11884,36000
11885,117000
11886,18000
11887,28000
11888,24000
11889,55000
11890,19000
11891,27000
11892,338000
11893,20000
11894,46000
11895,43000
11896,17000
11897,44000
11898,214000
11899,29000
11900,82000
11901,19000
11902,60000
11903,55000
11904,31000
11905,16000
11906,25000
11907,42000
11908,22000
11909,10000
11910,349000
11911,468000
11912,115000
11913,18000
11914,39000
11915,33000
11916,24000
11917,13000
11918,18000
11919,14000
11920,15000
11921,262000
11922,13000
11923,21000
11924,81000
11925,174000
11926,364000
11927,75000
11928,26000
11929,68000
11930,55000
11931,10000
11932,38000
11933,24000
11934,13000
11935,168000
11936,73000
11937,116000
11938,13000
11939,29000
11940,30000
11941,15000
11942,54000
11943,48000
11944,20000
11945,12000
11946,40000
11947,30000
11948,39000
11949,22000
11950,236000
11951,88000
11952,20000
11953,14000
11954,52000
11955,55000
11956,62000
11957,45000
11958,39000
11959,15000
11960,23000
11961,16000
11962,123000
11963,53000
11964,98000
11965,23000
11966,33000
11967,20000
11968,43000
11969,38000
11970,49000
11971,24000
11972,64000
11973,55000
11974,24000
11975,82000
11976,79000
11977,37000
11978,12000
11979,99000
11980,16000
11981,81000
11982,49000
11983,18000
11984,16000
11985,159000
11986,44000
11987,23000
11988,20000
11989,17000
11990,31000
11991,50000
11992,35000
11993,147000
11994,13000
11995,39000
11996,19000
11997,135000
11998,27000
11999,75000
12000,33000
12001,67000
12002,201000
12003,53000
12004,25000
12005,17000
12006,18000
12007,16000
12008,25000
12009,63000
12010,18000
12011,19000
12012,35000
12013,58000
12014,20000
12015,20000
12016,53000
12017,82000
12018,59000
12019,20000
12020,29000
12021,82000
12022,32000
12023,19000
12024,33000
12025,28000
12026,14000
12027,22000
12028,23000
12029,54000
12030,44000
12031,22000
12032,32000
12033,18000
12034,38000
12035,13000
12036,32000
12037,90000
12038,14000
12039,30000
12040,26000
12041,171000
12042,13000
12043,45000
12044,72000
12045,106000
12046,30000
12047,19000
12048,20000
12049,13000
12050,390000
12051,29000
12052,106000
12053,19000
12054,29000
12055,56000
12056,17000
12057,58000
12058,17000
12059,45000
12060,41000
12061,27000
12062,58000
12063,139000
12064,25000
12065,70000
12066,48000
12067,17000
12068,30000
12069,41000
12070,211000
12071,70000
12072,12000
12073,25000
12074,43000
12075,16000
12076,95000
12077,56000
12078,56000
12079,195000
12080,84000
12081,26000
12082,27000
12083,17000
12084,27000
12085,11000
12086,15000
12087,72000
12088,29000
12089,20000
12090,12000
12091,400000
12092,15000
12093,73000
12094,43000
12095,36000
12096,41000
12097,20000
12098,73000
12099,11000
12100,23000
12101,64000
12102,27000
12103,26000
12104,15000
12105,41000
12106,18000
12107,23000
12108,92000
12109,28000
12110,71000
12111,23000
12112,42000
12113,57000
12114,32000
12115,46000
12116,44000
12117,19000
12118,21000
12119,31000
12120,60000
12121,13000
12122,18000
12123,24000
12124,18000
12125,42000
12126,17000
12127,57000
12128,29000
12129,11000
12130,77000
12131,14000
12132,56000
12133,53000
12134,162000
12135,19000
12136,58000
12137,179000
12138,87000
12139,12000
12140,15000
12141,30000
12142,43000
12143,26000
12144,70000
12145,22000
12146,20000
12147,28000
12148,320000
12149,43000
12150,31000
12151,10000
12152,29000
12153,12000
12154,113000
12155,28000
12156,93000
12157,67000
12158,81000
12159,28000
12160,62000
12161,24000
12162,64000
12163,30000
12164,60000
12165,30000
12166,167000
12167,25000
12168,113000
12169,28000
12170,136000
12171,23000
12172,63000
12173,98000
12174,50000
12175,38000
12176,40000
12177,19000
12178,250000
12179,17000
12180,93000
12181,33000
12182,25000
12183,50000
12184,22000
12185,82000
12186,199000
12187,65000
12188,25000
12189,23000
12190,47000
12191,20000
12192,11000
12193,79000
12194,11000
12195,14000
12196,152000
12197,35000
12198,24000
12199,69000
12200,12000
12201,161000
12202,25000
12203,52000
12204,20000
12205,37000
12206,15000
12207,24000
12208,10000
12209,20000
12210,18000
12211,13000
12212,19000
12213,30000
12214,15000
12215,24000
12216,13000
12217,21000
12218,28000
12219,206000
12220,30000
12221,28000
12222,43000
12223,89000
12224,28000
12225,25000
12226,58000
12227,28000
12228,394000
12229,47000
12230,20000
12231,16000
12232,30000
12233,21000
12234,48000
12235,32000
12236,31000
12237,32000
12238,105000
12239,138000
12240,93000
12241,391000
12242,15000
12243,21000
12244,50000
12245,56000
12246,98000
12247,19000
12248,27000
12249,32000
12250,40000
12251,27000
12252,24000
12253,12000
12254,23000
12255,16000
12256,42000
12257,66000
12258,210000
12259,13000
12260,75000
12261,16000
12262,77000
12263,10000
12264,25000
12265,15000
12266,47000
12267,47000
12268,31000
12269,20000
12270,76000
12271,26000
12272,374000
12273,60000
12274,41000
12275,51000
12276,42000
12277,91000
12278,33000
12279,21000
12280,42000
12281,17000
12282,32000
12283,16000
12284,52000
12285,19000
12286,365000
12287,24000
12288,168000
12289,12000
12290,47000
12291,10000
12292,37000
12293,68000
12294,19000
12295,12000
12296,20000
12297,37000
12298,80000
12299,27000
12300,23000
12301,15000
12302,14000
12303,160000
12304,47000
12305,133000
12306,47000
12307,21000
12308,32000
12309,45000
12310,33000
12311,36000
12312,49000
12313,21000
12314,19000
12315,93000
12316,49000
12317,87000
12318,28000
12319,20000
12320,29000
12321,62000
12322,171000
12323,20000
12324,30000
12325,62000
12326,19000
12327,17000
12328,30000
12329,84000
12330,24000
12331,38000
12332,20000
12333,200000
12334,22000
12335,41000
12336,23000
12337,70000
12338,86000
12339,20000
12340,25000
12341,21000
12342,38000
12343,11000
12344,22000
12345,78000
12346,14000
12347,22000
12348,344000
12349,42000
12350,36000
12351,13000
12352,31000
12353,20000
12354,122000
12355,23000
12356,23000
12357,13000
12358,27000
12359,70000
12360,20000
12361,23000
12362,27000
12363,39000
12364,13000
12365,20000
12366,384000
12367,46000
12368,51000
12369,31000
12370,25000
12371,30000
12372,164000
12373,89000
12374,10000
12375,59000
12376,51000
12377,24000
12378,44000
12379,37000
12380,21000
12381,15000
12382,25000
12383,29000
12384,28000
12385,29000
12386,17000
12387,19000
12388,15000
12389,25000
12390,117000
12391,26000
12392,31000
12393,26000
12394,11000
12395,35000
12396,15000
12397,18000
12398,12000
12399,41000
12400,149000
12401,22000
12402,42000
12403,33000
12404,27000
12405,58000
12406,32000
12407,38000
12408,52000
12409,76000
12410,17000
12411,31000
12412,19000
12413,95000
12414,28000
12415,12000
12416,90000
12417,48000
12418,29000
12419,173000
12420,28000
12421,88000
12422,60000
12423,22000
12424,57000
12425,20000
12426,29000
12427,20000
12428,25000
12429,18000
12430,26000
12431,30000
12432,17000
12433,11000
12434,24000
12435,25000
12436,11000
12437,24000
12438,17000
12439,23000
12440,32000
12441,35000
12442,41000
12443,28000
12444,13000
12445,16000
12446,12000
12447,22000
12448,22000
12449,39000
12450,13000
12451,18000
12452,37000
12453,24000
12454,54000
12455,18000
12456,11000
12457,20000
12458,10000
12459,60000
12460,20000
12461,306000
12462,35000
12463,12000
12464,20000
12465,39000
12466,46000
12467,63000
12468,46000
12469,26000
12470,78000
12471,34000
12472,140000
12473,15000
12474,26000
12475,16000
12476,19000
12477,26000
12478,48000
12479,37000
12480,155000
12481,19000
12482,84000
12483,24000
12484,22000
12485,15000
12486,33000
12487,104000
12488,32000
12489,30000
12490,36000
12491,182000
12492,22000
12493,14000
12494,15000
12495,39000
12496,21000
12497,33000
12498,74000
12499,31000
12500,21000
12501,18000
12502,55000
12503,19000
12504,33000
12505,25000
12506,12000
12507,30000
12508,21000
12509,30000
12510,51000
12511,32000
12512,17000
12513,29000
12514,10000
12515,19000
12516,23000
12517,15000
12518,63000
12519,27000
12520,67000
12521,29000
12522,33000
12523,22000
12524,11000
12525,30000
12526,31000
12527,35000
12528,86000
12529,24000
12530,27000
12531,26000
12532,49000
12533,20000
12534,31000
12535,21000
12536,17000
12537,73000
12538,22000
12539,114000
12540,19000
12541,36000
12542,92000
12543,81000
12544,14000
12545,93000
12546,43000
12547,22000
12548,142000
12549,30000
12550,31000
12551,43000
12552,27000
12553,13000
12554,37000
12555,33000
12556,55000
12557,164000
12558,15000
12559,54000
12560,106000
12561,16000
12562,18000
12563,16000
12564,42000
12565,40000
12566,67000
12567,24000
12568,42000
12569,87000
12570,27000
12571,90000
12572,111000
12573,80000
12574,26000
12575,41000
12576,50000
12577,25000
12578,54000
12579,20000
12580,31000
12581,30000
12582,65000
12583,20000
12584,56000
12585,18000
12586,19000
12587,30000
12588,22000
12589,55000
12590,12000
12591,23000
12592,10000
12593,38000
12594,56000
12595,20000
12596,45000
12597,17000
12598,43000
12599,83000
12600,19000
12601,87000
12602,17000
12603,23000
12604,27000
12605,32000
12606,33000
12607,66000
12608,25000
12609,15000
12610,23000
12611,33000
12612,30000
12613,35000
12614,47000
12615,33000
12616,98000
12617,76000
12618,63000
12619,37000
12620,30000
12621,332000
12622,60000
12623,25000
12624,77000
12625,38000
12626,17000
12627,19000
12628,28000
12629,44000
12630,27000
12631,22000
12632,19000
12633,37000
12634,34000
12635,22000
12636,28000
12637,92000
12638,19000
12639,16000
12640,188000
12641,22000
12642,13000
12643,46000
12644,190000
12645,31000
12646,22000
12647,23000
12648,30000
12649,59000
12650,25000
12651,30000
12652,89000
12653,30000
12654,18000
12655,17000
12656,82000
12657,14000
12658,27000
12659,346000
12660,16000
12661,62000
12662,24000
12663,46000
12664,10000
12665,40000
12666,43000
12667,53000
12668,16000
12669,15000
12670,21000
12671,46000
12672,11000
12673,27000
12674,21000
12675,31000
12676,42000
12677,37000
12678,105000
12679,31000
12680,81000
12681,79000
12682,20000
12683,29000
12684,30000
12685,23000
